text,iso,dimensionality,form,motion_type,motion_class,motion_sense,semantic_type,motion_signal_type
"13,000",MEASURE,,,,,,,
feet,MEASURE,,,,,,,
feet,O,,,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
found,O,,,,,,,
the,O,,,,,,,
land,PLACE,,NOM,,,,,
was,O,,,,,,,
grazed,NONMOTION_EVENT,,,,,,,
by,O,,,,,,,
llamas,O,,,,,,,
and,O,,,,,,,
alpaca,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
one,O,,,,,,,
night,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
even,O,,,,,,,
camped,NONMOTION_EVENT,,,,,,,
next,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
to,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
to,O,,,,,,,
a,O,,,,,,,
flock,SPATIAL_ENTITY,,NOM,,,,,
of,O,,,,,,,
llamas,O,,,,,,,
(,O,,,,,,,
video,O,,,,,,,
and,O,,,,,,,
photo,O,,,,,,,
bottom,O,,,,,,,
left,O,,,,,,,
and,O,,,,,,,
center,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
After,O,,,,,,,
spending,NONMOTION_EVENT,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
days,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
city,PLACE,,NOM,,,,,
of,O,,,,,,,
Ayacucho,PLACE,,NAM,,,,,
(,O,,,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
I,SPATIAL_ENTITY,,NOM,,,,,
visited,NONMOTION_EVENT,,,,,,,
Institucion,PLACE,,NAM,,,,,
Educativo,PLACE,,NAM,,,,,
Luis,PLACE,,NAM,,,,,
Carranta,PLACE,,NAM,,,,,
Educativo,O,,,,,,,
Luis,O,,,,,,,
Carranta,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
continued,MOTION,,,PATH,MOVE_INTERNAL,LITERAL,,
on,MOTION_SIGNAL,,,,,,,PATH
",",O,,,,,,,
this,O,,,,,,,
time,O,,,,,,,
on,MOTION_SIGNAL,,,,,,,PATH
one,O,,,,,,,
lane,O,,,,,,,
dirt,O,,,,,,,
roads,PATH,,NOM,,,,,
through,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
Andes,PATH,,NAM,,,,,
.,O,,,,,,,
People,O,,,,,,,
live,NONMOTION_EVENT,,,,,,,
along,SPATIAL_SIGNAL,,,,,,DIR_TOP,
these,O,,,,,,,
roads,PATH,,NOM,,,,,
â€,O,,,,,,,
“,O,,,,,,,
every,O,,,,,,,
inch,PLACE,,NOM,,,,,
of,O,,,,,,,
land,O,,,,,,,
that,O,,,,,,,
can,O,,,,,,,
be,O,,,,,,,
farmed,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
mountains,PLACE,,NOM,,,,,
is,O,,,,,,,
farmed,NONMOTION_EVENT,,,,,,,
or,O,,,,,,,
grazed,NONMOTION_EVENT,,,,,,,
.,O,,,,,,,
These,O,,,,,,,
people,O,,,,,,,
donâ€,O,,,,,,,
™,O,,,,,,,
t,O,,,,,,,
often,O,,,,,,,
see,O,,,,,,,
foreigners,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
everyone,O,,,,,,,
wanted,O,,,,,,,
to,O,,,,,,,
talk,O,,,,,,,
to,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
.,O,,,,,,,
Everyone,O,,,,,,,
along,O,,,,,,,
this,O,,,,,,,
road,O,,,,,,,
speaks,O,,,,,,,
Quechua,O,,,,,,,
",",O,,,,,,,
a,O,,,,,,,
native,O,,,,,,,
tongue,O,,,,,,,
",",O,,,,,,,
as,O,,,,,,,
their,O,,,,,,,
first,O,,,,,,,
language,O,,,,,,,
",",O,,,,,,,
yet,O,,,,,,,
they,O,,,,,,,
almost,O,,,,,,,
all,O,,,,,,,
also,O,,,,,,,
speak,O,,,,,,,
Spanish,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
learned,O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
useful,O,,,,,,,
phrases,O,,,,,,,
in,O,,,,,,,
Quechua,O,,,,,,,
(,O,,,,,,,
â€˜I,O,,,,,,,
am,O,,,,,,,
27,O,,,,,,,
years,O,,,,,,,
oldâ€,O,,,,,,,
™,O,,,,,,,
",",O,,,,,,,
â€˜I,O,,,,,,,
come,MOTION,,,PATH,LEAVE,LITERAL,,
from,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
United,PLACE,,NAM,,,,,
States,PLACE,,NAM,,,,,
Statesâ€,O,,,,,,,
™,O,,,,,,,
",",O,,,,,,,
â€˜I,O,,,,,,,
am,O,,,,,,,
hungryâ€,O,,,,,,,
™,O,,,,,,,
",",O,,,,,,,
â€˜you,O,,,,,,,
are,O,,,,,,,
prettyâ€,O,,,,,,,
™,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
found,O,,,,,,,
these,O,,,,,,,
extremely,O,,,,,,,
useful,O,,,,,,,
in,O,,,,,,,
making,NONMOTION_EVENT,,,,,,,
friends,O,,,,,,,
along,SPATIAL_SIGNAL,,,,,,DIR_TOP,
the,O,,,,,,,
road,PATH,,NOM,,,,,
.,O,,,,,,,
Biking,MOTION,,,COMPOUND,MOVE_EXTERNAL,LITERAL,,
by,MOTION_SIGNAL,,,,,,,PATH
one,O,,,,,,,
school,PLACE,,NOM,,,,,
",",O,,,,,,,
a,O,,,,,,,
number,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
students,SPATIAL_ENTITY,,NOM,,,,,
rushed,MOTION,,,COMPOUND,LEAVE,LITERAL,,
out,MOTION_SIGNAL,,,,,,,PATH
of,MOTION_SIGNAL,,,,,,,PATH
of,O,,,,,,,
their,O,,,,,,,
recess,NONMOTION_EVENT,,,,,,,
to,O,,,,,,,
talk,O,,,,,,,
to,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
and,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
talked,O,,,,,,,
to,O,,,,,,,
them,O,,,,,,,
about,O,,,,,,,
my,O,,,,,,,
project,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
biggest,O,,,,,,,
environmental,O,,,,,,,
problems,O,,,,,,,
here,O,,,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
think,O,,,,,,,
",",O,,,,,,,
are,O,,,,,,,
deforestation,O,,,,,,,
and,O,,,,,,,
poor,O,,,,,,,
trash,O,,,,,,,
disposal,O,,,,,,,
.,O,,,,,,,
Click,O,,,,,,,
on,O,,,,,,,
the,O,,,,,,,
video,O,,,,,,,
on,O,,,,,,,
the,O,,,,,,,
right,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
you,O,,,,,,,
can,O,,,,,,,
see,O,,,,,,,
students,O,,,,,,,
saying,O,,,,,,,
â€˜take,O,,,,,,,
care,O,,,,,,,
of,O,,,,,,,
the,O,,,,,,,
environmentâ€,O,,,,,,,
™,O,,,,,,,
in,O,,,,,,,
Quechua,O,,,,,,,
.,O,,,,,,,
People,O,,,,,,,
have,O,,,,,,,
little,O,,,,,,,
money,O,,,,,,,
along,O,,,,,,,
this,O,,,,,,,
road,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
most,O,,,,,,,
people,O,,,,,,,
make,O,,,,,,,
in,O,,,,,,,
a,O,,,,,,,
given,O,,,,,,,
day,O,,,,,,,
here,O,,,,,,,
is,O,,,,,,,
about,O,,,,,,,
10,O,,,,,,,
soles,O,,,,,,,
",",O,,,,,,,
or,O,,,,,,,
3,O,,,,,,,
dollars,O,,,,,,,
",",O,,,,,,,
with,O,,,,,,,
many,O,,,,,,,
making,O,,,,,,,
far,O,,,,,,,
less,O,,,,,,,
.,O,,,,,,,
Some,O,,,,,,,
people,O,,,,,,,
beg,O,,,,,,,
for,O,,,,,,,
money,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
people,O,,,,,,,
always,O,,,,,,,
ask,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
about,O,,,,,,,
money,O,,,,,,,
â€,O,,,,,,,
“,O,,,,,,,
how,O,,,,,,,
much,O,,,,,,,
does,O,,,,,,,
my,O,,,,,,,
bike,O,,,,,,,
cost,O,,,,,,,
?,O,,,,,,,
how,O,,,,,,,
much,O,,,,,,,
can,O,,,,,,,
you,O,,,,,,,
make,O,,,,,,,
in,O,,,,,,,
the,O,,,,,,,
U.S.,PLACE,,NAM,,,,,
?,O,,,,,,,
â€,O,,,,,,,
“,O,,,,,,,
and,O,,,,,,,
these,O,,,,,,,
are,O,,,,,,,
my,O,,,,,,,
least,O,,,,,,,
favorite,O,,,,,,,
questions,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
never,O,,,,,,,
tell,O,,,,,,,
them,O,,,,,,,
how,O,,,,,,,
much,O,,,,,,,
my,O,,,,,,,
bike,O,,,,,,,
costs,O,,,,,,,
(,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
now,O,,,,,,,
reply,O,,,,,,,
with,O,,,,,,,
â€˜how,O,,,,,,,
much,O,,,,,,,
does,O,,,,,,,
your,O,,,,,,,
best,O,,,,,,,
friend,O,,,,,,,
cost?â€,O,,,,,,,
™,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
hard,O,,,,,,,
to,O,,,,,,,
be,O,,,,,,,
fully,O,,,,,,,
comfortable,O,,,,,,,
knowing,O,,,,,,,
that,O,,,,,,,
my,O,,,,,,,
gear,O,,,,,,,
cost,O,,,,,,,
far,O,,,,,,,
more,O,,,,,,,
than,O,,,,,,,
it,O,,,,,,,
costs,O,,,,,,,
to,O,,,,,,,
make,O,,,,,,,
their,O,,,,,,,
houses,O,,,,,,,
.,O,,,,,,,
Everyone,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
stayed,O,,,,,,,
with,O,,,,,,,
seems,O,,,,,,,
to,O,,,,,,,
have,O,,,,,,,
enough,O,,,,,,,
to,O,,,,,,,
eat,O,,,,,,,
(,O,,,,,,,
and,O,,,,,,,
often,O,,,,,,,
share,O,,,,,,,
it,O,,,,,,,
with,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
),O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
",",O,,,,,,,
one,O,,,,,,,
man,O,,,,,,,
whose,O,,,,,,,
house,PLACE,,NOM,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
camped,NONMOTION_EVENT,,,,,,,
next,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,O,,,,,,,
explained,O,,,,,,,
that,O,,,,,,,
there,O,,,,,,,
are,O,,,,,,,
people,SPATIAL_ENTITY,,NOM,,,,,
â€,O,,,,,,,
“,O,,,,,,,
people,O,,,,,,,
who,O,,,,,,,
donâ€,O,,,,,,,
™,O,,,,,,,
t,O,,,,,,,
have,O,,,,,,,
land,O,,,,,,,
or,O,,,,,,,
who,O,,,,,,,
have,O,,,,,,,
mental,O,,,,,,,
problems,O,,,,,,,
â€,O,,,,,,,
“,O,,,,,,,
along,SPATIAL_SIGNAL,,,,,,DIR_TOP,
this,O,,,,,,,
road,PATH,,NOM,,,,,
who,O,,,,,,,
simply,O,,,,,,,
donâ€,O,,,,,,,
™,O,,,,,,,
t,O,,,,,,,
have,O,,,,,,,
enough,O,,,,,,,
to,O,,,,,,,
eat,O,,,,,,,
.,O,,,,,,,
In,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
one,O,,,,,,,
town,PLACE,,NOM,,,,,
",",O,,,,,,,
some,O,,,,,,,
kids,SPATIAL_ENTITY,,NOM,,,,,
came,MOTION,,,PATH,HIT,LITERAL,,
out,MOTION_SIGNAL,,,,,,,PATH
and,O,,,,,,,
pushed,NONMOTION_EVENT,,,,,,,
my,O,,,,,,,
bike,SPATIAL_ENTITY,,NOM,,,,,
from,O,,,,,,,
behind,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
",",O,,,,,,,
helping,MOTION,,,PATH,FOLLOW,LITERAL,,
me,SPATIAL_ENTITY,,NOM,,,,,
up,MOTION_SIGNAL,,,,,,,PATH
a,O,,,,,,,
hill,PATH,,NOM,,,,,
.,O,,,,,,,
They,SPATIAL_ENTITY,,NOM,,,,,
begged,O,,,,,,,
for,O,,,,,,,
money,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
I,O,,,,,,,
gave,O,,,,,,,
them,SPATIAL_ENTITY,,NOM,,,,,
some,O,,,,,,,
bread,O,,,,,,,
.,O,,,,,,,
They,SPATIAL_ENTITY,,NOM,,,,,
pushed,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
some,O,,,,,,,
more,O,,,,,,,
and,O,,,,,,,
then,O,,,,,,,
one,O,,,,,,,
of,O,,,,,,,
them,SPATIAL_ENTITY,,NOM,,,,,
opened,O,,,,,,,
up,O,,,,,,,
the,O,,,,,,,
rear,O,,,,,,,
of,O,,,,,,,
my,O,,,,,,,
pannier,O,,,,,,,
and,O,,,,,,,
tried,O,,,,,,,
to,O,,,,,,,
steal,O,,,,,,,
my,O,,,,,,,
tent,O,,,,,,,
stakes,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
yelled,O,,,,,,,
",",O,,,,,,,
turned,O,,,,,,,
around,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
quickly,O,,,,,,,
caught,O,,,,,,,
the,O,,,,,,,
kid,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
locals,O,,,,,,,
heard,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
yell,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
soon,O,,,,,,,
the,O,,,,,,,
entire,O,,,,,,,
town,SPATIAL_ENTITY,,NOM,,,,,
crowded,MOTION,,,MANNER,MOVE,INTRINSIC_CHANGE,,
around,MOTION_SIGNAL,,,,,,,PATH
me,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
and,O,,,,,,,
we,O,,,,,,,
had,O,,,,,,,
a,O,,,,,,,
friendly,O,,,,,,,
but,O,,,,,,,
awkward,O,,,,,,,
conversation,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
got,O,,,,,,,
my,O,,,,,,,
tent,O,,,,,,,
stakes,O,,,,,,,
back,O,,,,,,,
",",O,,,,,,,
but,O,,,,,,,
somehow,O,,,,,,,
didnâ€,O,,,,,,,
™,O,,,,,,,
t,O,,,,,,,
feel,O,,,,,,,
good,O,,,,,,,
about,O,,,,,,,
it,O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
majority,O,,,,,,,
my,O,,,,,,,
interactions,O,,,,,,,
",",O,,,,,,,
however,O,,,,,,,
",",O,,,,,,,
were,O,,,,,,,
like,O,,,,,,,
those,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
had,O,,,,,,,
with,O,,,,,,,
Edgar,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
asked,O,,,,,,,
Edgar,O,,,,,,,
where,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
could,O,,,,,,,
buy,O,,,,,,,
matches,O,,,,,,,
.,O,,,,,,,
He,O,,,,,,,
responded,O,,,,,,,
by,O,,,,,,,
giving,O,,,,,,,
me,O,,,,,,,
some,O,,,,,,,
matches,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
gave,O,,,,,,,
him,O,,,,,,,
my,O,,,,,,,
business,O,,,,,,,
card,O,,,,,,,
.,O,,,,,,,
He,O,,,,,,,
gave,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
some,O,,,,,,,
oranges,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
gave,O,,,,,,,
him,O,,,,,,,
some,O,,,,,,,
cookies,O,,,,,,,
and,O,,,,,,,
showed,O,,,,,,,
him,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
could,O,,,,,,,
count,O,,,,,,,
to,O,,,,,,,
ten,O,,,,,,,
in,O,,,,,,,
Quechua,O,,,,,,,
.,O,,,,,,,
He,O,,,,,,,
invited,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
in,O,,,,,,,
for,O,,,,,,,
lunch,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
you,O,,,,,,,
can,O,,,,,,,
see,O,,,,,,,
him,O,,,,,,,
on,O,,,,,,,
the,O,,,,,,,
left,O,,,,,,,
in,O,,,,,,,
his,O,,,,,,,
kitchen,O,,,,,,,
.,O,,,,,,,
And,O,,,,,,,
then,O,,,,,,,
there,O,,,,,,,
were,O,,,,,,,
the,O,,,,,,,
3,O,,,,,,,
different,O,,,,,,,
families,O,,,,,,,
whose,O,,,,,,,
houses,PLACE,,NOM,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
camped,NONMOTION_EVENT,,,,,,,
next,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,SPATIAL_SIGNAL,,,,,,DIR_TOP,
to,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
who,O,,,,,,,
all,O,,,,,,,
invited,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
and,O,,,,,,,
fed,NONMOTION_EVENT,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
their,O,,,,,,,
kitchens,PLACE,,NOM,,,,,
.,O,,,,,,,
After,O,,,,,,,
many,MEASURE,,,,,,,
more,MEASURE,,,,,,,
thousands,MEASURE,,,,,,,
of,MEASURE,,,,,,,
feet,MEASURE,,,,,,,
more,O,,,,,,,
thousands,O,,,,,,,
of,O,,,,,,,
feet,O,,,,,,,
of,O,,,,,,,
climbing,MOTION,,,COMPOUND,MOVE,LITERAL,,
and,O,,,,,,,
passing,MOTION,,,PATH,MOVE_EXTERNAL,LITERAL,,
an,O,,,,,,,
impressive,O,,,,,,,
Incan,O,,,,,,,
ruin,PLACE,,NOM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
arrived,MOTION,,,PATH,REACH,LITERAL,,
in,MOTION_SIGNAL,,,,,,,PATH
Abancay,PLACE,,NAM,,,,,
",",O,,,,,,,
where,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
pavement,SPATIAL_ENTITY,,NOM,,,,,
began,MOTION,,,PATH,MOVE_INTERNAL,FICTIVE,,
again,O,,,,,,,
.,O,,,,,,,
After,O,,,,,,,
two,O,,,,,,,
more,O,,,,,,,
days,O,,,,,,,
and,O,,,,,,,
"12,000",MEASURE,,,,,,,
feet,MEASURE,,,,,,,
feet,O,,,,,,,
of,O,,,,,,,
climbing,MOTION,,,COMPOUND,MOVE,LITERAL,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
rolled,MOTION,,,COMPOUND,REACH,LITERAL,,
into,MOTION_SIGNAL,,,,,,,PATH
Cusco,PLACE,,NAM,,,,,
",",O,,,,,,,
Peruâ€,O,,,,,,,
™,O,,,,,,,
s,O,,,,,,,
tourism,O,,,,,,,
capital,O,,,,,,,
and,O,,,,,,,
the,O,,,,,,,
former,O,,,,,,,
capital,PLACE,,NOM,,,,,
of,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
Inca,PLACE,,NAM,,,,,
Empire,PLACE,,NAM,,,,,
Empire,O,,,,,,,
.,O,,,,,,,
Cartagena,O,,,,,,,
to,O,,,,,,,
Medellin,O,,,,,,,
–,O,,,,,,,
into,O,,,,,,,
the,O,,,,,,,
Andes,O,,,,,,,
Monday,O,,,,,,,
",",O,,,,,,,
June,O,,,,,,,
5th,O,,,,,,,
",",O,,,,,,,
2006,O,,,,,,,
Leaving,MOTION,,,PATH,LEAVE,LITERAL,,
Cartagena,PLACE,,NAM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
charted,MOTION,,,PATH,FOLLOW,LITERAL,,
a,O,,,,,,,
course,PATH,,NOM,,,,,
south,MOTION_SIGNAL,,,,,,,PATH
",",O,,,,,,,
biking,MOTION,,,COMPOUND,MOVE_INTERNAL,LITERAL,,
through,MOTION_SIGNAL,,,,,,,PATH
hot,O,,,,,,,
lowlands,PLACE,,NOM,,,,,
for,O,,,,,,,
a,O,,,,,,,
few,O,,,,,,,
days,O,,,,,,,
before,O,,,,,,,
climbing,MOTION,,,COMPOUND,REACH,LITERAL,,
into,MOTION_SIGNAL,,,,,,,PATH
the,O,,,,,,,
Andes,PATH,,NAM,,,,,
and,O,,,,,,,
the,O,,,,,,,
city,PLACE,,NOM,,,,,
of,O,,,,,,,
Medellin,PLACE,,NAM,,,,,
.,O,,,,,,,
My,O,,,,,,,
advice,O,,,,,,,
was,O,,,,,,,
to,O,,,,,,,
bike,MOTION,,,MANNER,MOVE,LITERAL,,
in,O,,,,,,,
the,O,,,,,,,
daytime,O,,,,,,,
(,O,,,,,,,
which,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
do,O,,,,,,,
anyway,O,,,,,,,
),O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
stay,NONMOTION_EVENT,,,,,,,
only,O,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
towns,PLACE,,NOM,,,,,
â€,O,,,,,,,
“,O,,,,,,,
donâ€,O,,,,,,,
™,O,,,,,,,
t,O,,,,,,,
camp,NONMOTION_EVENT,,,,,,,
in,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
country,PLACE,,NOM,,,,,
side,PLACE,,NOM,,,,,
side,O,,,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
stayed,NONMOTION_EVENT,,,,,,,
with,O,,,,,,,
a,O,,,,,,,
family,O,,,,,,,
",",O,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
two,O,,,,,,,
firestations,PLACE,,NOM,,,,,
",",O,,,,,,,
and,O,,,,,,,
a,O,,,,,,,
series,O,,,,,,,
of,O,,,,,,,
cheap,O,,,,,,,
hotels,PLACE,,NOM,,,,,
(,O,,,,,,,
$,O,,,,,,,
4,O,,,,,,,
to,O,,,,,,,
$,O,,,,,,,
7,O,,,,,,,
a,O,,,,,,,
night,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
The,O,,,,,,,
route,PATH,,NOM,,,,,
sees,O,,,,,,,
few,O,,,,,,,
foreigners,SPATIAL_ENTITY,,NOM,,,,,
",",O,,,,,,,
and,O,,,,,,,
nearly,O,,,,,,,
every,O,,,,,,,
person,SPATIAL_ENTITY,,NOM,,,,,
on,SPATIAL_SIGNAL,,,,,,DIR_TOP,
the,O,,,,,,,
roadside,PATH,,NOM,,,,,
asked,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
â€˜Â¿de,O,,,,,,,
donde,O,,,,,,,
"viene?,â€",O,,,,,,,
™,O,,,,,,,
or,O,,,,,,,
where,PLACE,,NOM,,,,,
do,O,,,,,,,
you,SPATIAL_ENTITY,,NOM,,,,,
come,MOTION,,,PATH,LEAVE,LITERAL,,
from,MOTION_SIGNAL,,,,,,,PATH
.,O,,,,,,,
They,O,,,,,,,
asked,O,,,,,,,
in,O,,,,,,,
a,O,,,,,,,
friendly,O,,,,,,,
manner,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
felt,O,,,,,,,
obliged,O,,,,,,,
to,O,,,,,,,
talk,O,,,,,,,
to,O,,,,,,,
each,O,,,,,,,
person,O,,,,,,,
(,O,,,,,,,
which,O,,,,,,,
can,O,,,,,,,
be,O,,,,,,,
tiring,O,,,,,,,
if,O,,,,,,,
you,SPATIAL_ENTITY,,NOM,,,,,
are,O,,,,,,,
surrounded,SPATIAL_SIGNAL,,,,,,DIRECTIONAL,
by,O,,,,,,,
children,SPATIAL_ENTITY,,NOM,,,,,
â€,O,,,,,,,
“,O,,,,,,,
see,O,,,,,,,
video,O,,,,,,,
center,O,,,,,,,
),O,,,,,,,
.,O,,,,,,,
In,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
town,PLACE,,NOM,,,,,
of,O,,,,,,,
Caucasia,PLACE,,NAM,,,,,
",",O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
befriended,NONMOTION_EVENT,,,,,,,
a,O,,,,,,,
man,SPATIAL_ENTITY,,NOM,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
municipal,O,,,,,,,
building,PLACE,,NOM,,,,,
who,O,,,,,,,
then,O,,,,,,,
invited,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
to,O,,,,,,,
talk,NONMOTION_EVENT,,,,,,,
at,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
the,O,,,,,,,
local,O,,,,,,,
school,PLACE,,NOM,,,,,
.,O,,,,,,,
The,O,,,,,,,
military,O,,,,,,,
presence,NONMOTION_EVENT,,,,,,,
along,SPATIAL_SIGNAL,,,,,,TOPOLOGICAL,
these,O,,,,,,,
roads,PATH,,NOM,,,,,
is,O,,,,,,,
impressive,O,,,,,,,
.,O,,,,,,,
Every,O,,,,,,,
few,O,,,,,,,
kilometers,O,,,,,,,
",",O,,,,,,,
there,O,,,,,,,
are,O,,,,,,,
men,SPATIAL_ENTITY,,NOM,,,,,
in,O,,,,,,,
uniform,O,,,,,,,
with,O,,,,,,,
automatic,O,,,,,,,
rifles,O,,,,,,,
patrolling,MOTION,,,COMPOUND,MOVE_INTERNAL,LITERAL,,
the,O,,,,,,,
road,PATH,,NOM,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
found,O,,,,,,,
these,O,,,,,,,
men,SPATIAL_ENTITY,,NOM,,,,,
to,O,,,,,,,
be,O,,,,,,,
friendly,O,,,,,,,
",",O,,,,,,,
and,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
felt,O,,,,,,,
safe,O,,,,,,,
with,O,,,,,,,
them,SPATIAL_ENTITY,,NOM,,,,,
on,SPATIAL_SIGNAL,,,,,,DIR_TOP,
the,O,,,,,,,
road,PATH,,NOM,,,,,
.,O,,,,,,,
I,SPATIAL_ENTITY,,NOM,,,,,
later,O,,,,,,,
learned,O,,,,,,,
that,O,,,,,,,
although,O,,,,,,,
it,O,,,,,,,
is,O,,,,,,,
generally,O,,,,,,,
safe,O,,,,,,,
to,O,,,,,,,
bike,MOTION,,,COMPOUND,MOVE_INTERNAL,LITERAL,,
this,O,,,,,,,
area,PLACE,,NOM,,,,,
",",O,,,,,,,
it,PLACE,,NOM,,,,,
is,O,,,,,,,
â€˜paramilitary,O,,,,,,,
central,O,,,,,,,
",",O,,,,,,,
â€,O,,,,,,,
™,O,,,,,,,
and,O,,,,,,,
one,O,,,,,,,
of,O,,,,,,,
my,O,,,,,,,
email,O,,,,,,,
contacts,O,,,,,,,
told,O,,,,,,,
me,SPATIAL_ENTITY,,NOM,,,,,
that,O,,,,,,,
a,O,,,,,,,
mass,O,,,,,,,
grave,PLACE,,NOM,,,,,
was,O,,,,,,,
